序號,答案
20240327125001,123.7125
20240327130001,122.396355
20240327131001,119.504906
20240327132001,114.95504
20240327133001,110.484566
20240327134001,110.03217
20240327135001,107.196815
20240327140001,108.765816
20240327141001,107.09832
20240327142001,100.95013
20240327143001,89.28002
20240327144001,78.90337
20240327145001,60.021664
20240327150001,28.44038
20240327151001,7.584392
20240327152001,0.0
20240327153001,0.0
20240327154001,0.0
20240327155001,0.0
20240327160001,0.0
20240327161001,0.0
20240327162001,0.0
20240327163001,0.0
20240327164001,0.0
20240327165001,0.0
20240329090001,276.82993
20240329091001,161.51718
20240329092001,503.2735
20240329093001,556.4443
20240329094001,602.42865
20240329095001,590.3959
20240329100001,681.87054
20240329101001,675.9898
20240329102001,680.4519
20240329103001,626.95734
20240329104001,635.8712
20240329105001,630.2387
20240329110001,698.50574
20240329111001,718.4213
20240329112001,754.729
20240329113001,732.071
20240329114001,712.49115
20240329115001,675.4497
20240329120001,639.3571
20240329121001,614.56146
20240329122001,568.7071
20240329123001,524.1471
20240329124001,469.53262
20240329125001,447.42267
20240329130001,414.70016
20240329131001,404.95822
20240329132001,380.23798
20240329133001,364.1113
20240329134001,367.78723
20240329135001,374.53665
20240329140001,362.4643
20240329141001,354.85425
20240329142001,342.87714
20240329143001,322.6895
20240329144001,311.4001
20240329145001,280.63544
20240329150001,316.52798
20240329151001,295.04263
20240329152001,236.79951
20240329153001,200.99687
20240329154001,212.12929
20240329155001,206.05605
20240329160001,186.29926
20240329161001,187.15172
20240329162001,204.18439
20240329163001,187.30249
20240329164001,182.23459
20240329165001,220.09024
20240428090001,101.88868
20240428091001,118.40623
20240428092001,135.60852
20240428093001,137.52238
20240428094001,151.97755
20240428095001,157.16283
20240428100001,163.36957
20240428101001,155.65189
20240428102001,150.15692
20240428103001,144.2513
20240428104001,145.93892
20240428105001,142.02492
20240428110001,139.75711
20240428111001,138.57623
20240428112001,136.07065
20240428113001,126.55929
20240428114001,122.52288
20240428115001,123.13857
20240428120001,129.71043
20240428121001,134.13875
20240428122001,139.39987
20240428123001,143.53181
20240428124001,144.01933
20240428125001,143.50784
20240428130001,146.59009
20240428131001,151.19841
20240428132001,157.3947
20240428133001,160.51292
20240428134001,158.0136
20240428135001,150.9938
20240428140001,143.77838
20240428141001,139.92058
20240428142001,134.5157
20240428143001,129.64403
20240428144001,121.32993
20240428145001,106.78797
20240428150001,101.402565
20240428151001,91.23736
20240428152001,76.60604
20240428153001,70.12876
20240428154001,71.90626
20240428155001,70.0445
20240428160001,69.13169
20240428161001,69.45974
20240428162001,74.12208
20240428163001,73.88445
20240428164001,75.782906
20240428165001,76.13299
20240430090001,754.1836
20240430091001,806.27246
20240430092001,874.72284
20240430093001,928.4304
20240430094001,855.12836
20240430095001,858.0111
20240430100001,898.37476
20240430101001,847.2013
20240430102001,863.7717
20240430103001,777.0221
20240430104001,773.1023
20240430105001,784.85846
20240430110001,815.40765
20240430111001,822.2784
20240430112001,827.9627
20240430113001,836.3306
20240430114001,844.67456
20240430115001,845.67834
20240430120001,857.63763
20240430121001,854.4271
20240430122001,846.33624
20240430123001,828.5669
20240430124001,811.621
20240430125001,778.8637
20240430130001,743.9637
20240430131001,712.3994
20240430132001,675.6011
20240430133001,637.82367
20240430134001,603.85187
20240430135001,559.99286
20240430140001,512.115
20240430141001,454.3748
20240430142001,398.04385
20240430143001,351.42545
20240430144001,314.16132
20240430145001,266.9771
20240430150001,381.9985
20240430151001,362.3929
20240430152001,336.8459
20240430153001,324.13928
20240430154001,359.3428
20240430155001,384.83524
20240430160001,374.57666
20240430161001,376.48062
20240430162001,398.3194
20240430163001,394.3427
20240430164001,400.64993
20240430165001,404.40265
20240515090001,513.24146
20240515091001,347.44028
20240515092001,404.81497
20240515093001,438.4933
20240515094001,425.47498
20240515095001,381.9197
20240515100001,376.58643
20240515101001,356.58856
20240515102001,396.18396
20240515103001,393.1501
20240515104001,385.25397
20240515105001,382.0547
20240515110001,387.9291
20240515111001,385.16824
20240515112001,375.84137
20240515113001,374.31375
20240515114001,366.43954
20240515115001,349.95615
20240515120001,331.03323
20240515121001,313.6513
20240515122001,296.00815
20240515123001,270.50616
20240515124001,254.36267
20240515125001,239.76262
20240515130001,227.91719
20240515131001,214.53264
20240515132001,200.35551
20240515133001,183.19258
20240515134001,169.39723
20240515135001,159.54619
20240515140001,147.61812
20240515141001,139.49066
20240515142001,131.54984
20240515143001,121.32783
20240515144001,111.51771
20240515145001,99.28542
20240515150001,134.8774
20240515151001,130.14285
20240515152001,131.1067
20240515153001,130.80463
20240515154001,115.708626
20240515155001,105.79229
20240515160001,103.89071
20240515161001,92.7824
20240515162001,74.04716
20240515163001,65.48206
20240515164001,70.012825
20240515165001,96.151085
20240520090001,246.29137
20240520091001,172.64513
20240520092001,222.39856
20240520093001,226.8617
20240520094001,208.89702
20240520095001,197.10541
20240520100001,209.2443
20240520101001,196.5052
20240520102001,198.47154
20240520103001,181.56189
20240520104001,171.68057
20240520105001,166.18692
20240520110001,165.30826
20240520111001,162.51689
20240520112001,160.10414
20240520113001,154.16751
20240520114001,149.44196
20240520115001,143.58073
20240520120001,141.32422
20240520121001,140.29448
20240520122001,140.13982
20240520123001,139.78906
20240520124001,137.76349
20240520125001,135.62398
20240520130001,137.4334
20240520131001,138.97397
20240520132001,141.7443
20240520133001,137.24866
20240520134001,136.7645
20240520135001,139.56888
20240520140001,150.16103
20240520141001,159.69313
20240520142001,163.83578
20240520143001,157.77567
20240520144001,147.50047
20240520145001,139.34435
20240520150001,120.69227
20240520151001,108.207405
20240520152001,98.53977
20240520153001,90.32928
20240520154001,89.20168
20240520155001,88.74462
20240520160001,86.47364
20240520161001,86.53437
20240520162001,87.9753
20240520163001,83.62769
20240520164001,84.261284
20240520165001,87.70774
20240613090001,30.329388
20240613091001,146.85532
20240613092001,136.36487
20240613093001,206.39642
20240613094001,194.35762
20240613095001,218.7506
20240613100001,233.76567
20240613101001,234.0115
20240613102001,221.13358
20240613103001,193.2853
20240613104001,178.0423
20240613105001,190.77386
20240613110001,220.24983
20240613111001,262.18823
20240613112001,271.90652
20240613113001,254.08081
20240613114001,233.59497
20240613115001,231.62971
20240613120001,226.27745
20240613121001,213.54837
20240613122001,235.59938
20240613123001,248.44215
20240613124001,244.93376
20240613125001,215.70451
20240613130001,193.67264
20240613131001,175.09085
20240613132001,160.20345
20240613133001,143.90268
20240613134001,134.43019
20240613135001,127.0012
20240613140001,123.21305
20240613141001,118.145515
20240613142001,110.681694
20240613143001,102.67913
20240613144001,93.44637
20240613145001,79.28036
20240613150001,76.08883
20240613151001,70.00591
20240613152001,58.990505
20240613153001,49.677074
20240613154001,47.531796
20240613155001,36.214245
20240613160001,32.56489
20240613161001,33.1891
20240613162001,34.371624
20240613163001,35.623455
20240613164001,32.49049
20240613165001,29.619457
20240615090001,258.21375
20240615091001,253.92882
20240615092001,252.09248
20240615093001,274.51566
20240615094001,318.0251
20240615095001,287.58725
20240615100001,299.3144
20240615101001,289.59668
20240615102001,251.56581
20240615103001,260.13593
20240615104001,247.04619
20240615105001,251.36961
20240615110001,266.5237
20240615111001,269.87674
20240615112001,268.5218
20240615113001,266.75555
20240615114001,273.53156
20240615115001,267.1539
20240615120001,267.71707
20240615121001,258.9366
20240615122001,256.70206
20240615123001,249.18811
20240615124001,244.1735
20240615125001,231.28139
20240615130001,220.886
20240615131001,201.39282
20240615132001,189.96877
20240615133001,178.08658
20240615134001,171.3097
20240615135001,161.39882
20240615140001,154.69952
20240615141001,147.28088
20240615142001,139.37376
20240615143001,129.21373
20240615144001,120.25138
20240615145001,114.43061
20240615150001,123.8054
20240615151001,119.29774
20240615152001,112.97538
20240615153001,106.119804
20240615154001,100.757835
20240615155001,90.48144
20240615160001,84.82232
20240615161001,76.1424
20240615162001,63.295757
20240615163001,49.731136
20240615164001,46.952618
20240615165001,62.663616
20240703090001,347.43054
20240703091001,505.3866
20240703092001,469.0121
20240703093001,509.92084
20240703094001,506.30328
20240703095001,519.29266
20240703100001,591.7816
20240703101001,594.6174
20240703102001,567.89343
20240703103001,547.4844
20240703104001,548.9938
20240703105001,554.0904
20240703110001,577.5687
20240703111001,591.05804
20240703112001,595.538
20240703113001,574.96454
20240703114001,560.7131
20240703115001,574.2278
20240703120001,578.2774
20240703121001,551.41406
20240703122001,513.279
20240703123001,492.98206
20240703124001,475.96652
20240703125001,445.90262
20240703130001,433.33295
20240703131001,403.61725
20240703132001,371.51062
20240703133001,329.63593
20240703134001,293.1648
20240703135001,244.56877
20240703140001,221.96347
20240703141001,193.66191
20240703142001,184.22731
20240703143001,160.5609
20240703144001,151.73286
20240703145001,139.70438
20240703150001,191.58342
20240703151001,174.56483
20240703152001,183.65376
20240703153001,150.84914
20240703154001,100.7653
20240703155001,79.59887
20240703160001,35.777416
20240703161001,6.5984607
20240703162001,0.0
20240703163001,0.0
20240703164001,0.0
20240703165001,51.69131
20240707090001,543.23755
20240707091001,730.3585
20240707092001,681.63495
20240707093001,770.0886
20240707094001,790.70935
20240707095001,800.79486
20240707100001,860.22296
20240707101001,842.46204
20240707102001,807.8339
20240707103001,771.16986
20240707104001,763.66864
20240707105001,769.6266
20240707110001,789.6207
20240707111001,793.9258
20240707112001,796.63184
20240707113001,784.83905
20240707114001,773.92523
20240707115001,765.60675
20240707120001,770.569
20240707121001,763.84454
20240707122001,766.6356
20240707123001,749.35864
20240707124001,734.21564
20240707125001,707.4057
20240707130001,687.2431
20240707131001,660.1794
20240707132001,632.9101
20240707133001,598.51807
20240707134001,563.0258
20240707135001,507.9142
20240707140001,461.75946
20240707141001,429.9528
20240707142001,401.01904
20240707143001,354.62885
20240707144001,325.6718
20240707145001,287.06445
20240707150001,354.9766
20240707151001,332.8071
20240707152001,333.55475
20240707153001,302.69717
20240707154001,284.31213
20240707155001,263.45773
20240707160001,236.44576
20240707161001,220.26198
20240707162001,178.1841
20240707163001,174.52254
20240707164001,146.84187
20240707165001,144.26584
20240125090002,2.7126877
20240125091002,26.892742
20240125092002,27.798534
20240125093002,29.264538
20240125094002,34.908855
20240125095002,39.300884
20240125100002,38.19395
20240125101002,32.021435
20240125102002,32.001324
20240125103002,29.296154
20240125104002,34.007244
20240125105002,42.354473
20240125110002,53.370754
20240125111002,57.287807
20240125112002,52.676296
20240125113002,53.71246
20240125114002,55.11259
20240125115002,57.77551
20240125120002,61.31039
20240125121002,59.94032
20240125122002,56.58209
20240125123002,50.71081
20240125124002,46.6658
20240125125002,43.27757
20240125130002,40.93559
20240125131002,37.39076
20240125132002,34.329998
20240125133002,30.840008
20240125134002,28.863598
20240125135002,26.727337
20240125140002,24.72456
20240125141002,23.351696
20240125142002,21.280254
20240125143002,18.253918
20240125144002,16.167736
20240125145002,12.636882
20240125150002,16.408733
20240125151002,13.833446
20240125152002,10.4001875
20240125153002,8.214824
20240125154002,8.876079
20240125155002,8.986918
20240125160002,9.421702
20240125161002,10.446391
20240125162002,12.284556
20240125163002,12.304637
20240125164002,12.381999
20240125165002,12.446391
20240128090002,5.698009
20240128091002,8.20515
20240128092002,15.523509
20240128093002,13.323588
20240128094002,17.219463
20240128095002,16.717297
20240128100002,17.779034
20240128101002,16.57359
20240128102002,17.37144
20240128103002,18.846722
20240128104002,20.228436
20240128105002,19.940594
20240128110002,20.284374
20240128111002,19.619152
20240128112002,19.852825
20240128113002,19.782787
20240128114002,19.661938
20240128115002,19.497509
20240128120002,19.70747
20240128121002,19.198742
20240128122002,18.252636
20240128123002,17.43565
20240128124002,16.946545
20240128125002,15.701213
20240128130002,14.607921
20240128131002,14.023906
20240128132002,12.823009
20240128133002,11.830302
20240128134002,11.008372
20240128135002,10.766307
20240128140002,10.188548
20240128141002,9.922557
20240128142002,9.244182
20240128143002,8.378825
20240128144002,7.720073
20240128145002,6.4727893
20240128150002,8.0929365
20240128151002,6.637523
20240128152002,5.002849
20240128153002,4.098003
20240128154002,4.301952
20240128155002,4.303844
20240128160002,4.3515124
20240128161002,4.6764636
20240128162002,5.2974963
20240128163002,5.199413
20240128164002,5.1209826
20240128165002,6.0372424
20240213090002,480.7063
20240213091002,614.71234
20240213092002,538.854
20240213093002,777.54236
20240213094002,815.2685
20240213095002,704.8979
20240213100002,824.81573
20240213101002,896.2404
20240213102002,865.5718
20240213103002,711.73157
20240213104002,760.86084
20240213105002,776.0829
20240213110002,756.3728
20240213111002,695.5797
20240213112002,651.8638
20240213113002,599.96405
20240213114002,553.8501
20240213115002,502.45847
20240213120002,475.336
20240213121002,441.04623
20240213122002,408.31293
20240213123002,370.59265
20240213124002,345.96887
20240213125002,315.26447
20240213130002,292.28146
20240213131002,273.25888
20240213132002,253.98752
20240213133002,227.13141
20240213134002,207.11467
20240213135002,185.46584
20240213140002,162.9008
20240213141002,150.01411
20240213142002,134.69853
20240213143002,111.93717
20240213144002,93.76812
20240213145002,83.092995
20240213150002,129.82616
20240213151002,134.9305
20240213152002,135.30583
20240213153002,137.44382
20240213154002,138.55022
20240213155002,138.26712
20240213160002,140.71466
20240213161002,146.23413
20240213162002,156.40129
20240213163002,178.30637
20240213164002,192.13148
20240213165002,144.83028
20240226090002,24.95045
20240226091002,42.57844
20240226092002,44.903225
20240226093002,45.908443
20240226094002,48.53323
20240226095002,50.964
20240226100002,53.534756
20240226101002,52.44351
20240226102002,58.537167
20240226103002,55.80583
20240226104002,52.79774
20240226105002,53.59129
20240226110002,58.248837
20240226111002,60.85339
20240226112002,61.27113
20240226113002,62.08906
20240226114002,62.338116
20240226115002,62.89741
20240226120002,63.388226
20240226121002,62.562923
20240226122002,61.235653
20240226123002,59.43867
20240226124002,57.563076
20240226125002,54.413387
20240226130002,51.88142
20240226131002,47.577282
20240226132002,43.355312
20240226133002,39.070232
20240226134002,37.35435
20240226135002,34.294903
20240226140002,31.890575
20240226141002,30.243572
20240226142002,27.055614
20240226143002,23.318645
20240226144002,21.103436
20240226145002,18.582714
20240226150002,26.69868
20240226151002,22.49339
20240226152002,19.098186
20240226153002,17.441143
20240226154002,16.454266
20240226155002,17.413311
20240226160002,16.745403
20240226161002,15.491282
20240226162002,18.445782
20240226163002,18.17799
20240226164002,18.381237
20240226165002,20.035534
20240319090002,7.8393664
20240319091002,11.139659
20240319092002,10.815532
20240319093002,11.848826
20240319094002,12.108287
20240319095002,13.577006
20240319100002,14.068614
20240319101002,13.591624
20240319102002,13.246074
20240319103002,12.970286
20240319104002,13.911021
20240319105002,14.671733
20240319110002,14.677409
20240319111002,14.355937
20240319112002,13.757365
20240319113002,13.272685
20240319114002,13.171245
20240319115002,13.139293
20240319120002,13.024516
20240319121002,12.730388
20240319122002,12.377543
20240319123002,11.897166
20240319124002,11.895488
20240319125002,11.633006
20240319130002,11.896647
20240319131002,11.675517
20240319132002,11.484019
20240319133002,11.063884
20240319134002,10.737681
20240319135002,10.51179
20240319140002,10.263286
20240319141002,9.586833
20240319142002,8.514537
20240319143002,7.7178454
20240319144002,7.179027
20240319145002,6.321819
20240319150002,7.5868945
20240319151002,7.0140185
20240319152002,6.5792346
20240319153002,6.319164
20240319154002,6.1869617
20240319155002,6.0485644
20240319160002,6.312328
20240319161002,6.4312243
20240319162002,6.22932
20240319163002,6.353252
20240319164002,6.4033313
20240319165002,6.212505
20240427090002,62.191647
20240427091002,41.02302
20240427092002,57.725216
20240427093002,58.287563
20240427094002,60.986584
20240427095002,56.601192
20240427100002,60.72462
20240427101002,57.478085
20240427102002,50.489117
20240427103002,50.51701
20240427104002,52.614132
20240427105002,50.559566
20240427110002,49.481976
20240427111002,47.15678
20240427112002,45.112896
20240427113002,43.809643
20240427114002,43.464886
20240427115002,43.174435
20240427120002,42.386227
20240427121002,40.792324
20240427122002,39.39958
20240427123002,37.73057
20240427124002,37.36836
20240427125002,37.174847
20240427130002,36.72285
20240427131002,35.67042
20240427132002,34.490337
20240427133002,33.493755
20240427134002,33.37782
20240427135002,31.521923
20240427140002,30.62138
20240427141002,29.321087
20240427142002,29.355694
20240427143002,27.446514
20240427144002,26.035564
20240427145002,24.00941
20240427150002,25.337719
20240427151002,23.743084
20240427152002,21.340923
20240427153002,20.388927
20240427154002,20.862469
20240427155002,21.447338
20240427160002,21.564281
20240427161002,21.612682
20240427162002,21.911724
20240427163002,21.486584
20240427164002,21.498302
20240427165002,21.485516
20240508090002,186.37708
20240508091002,280.8226
20240508092002,238.15388
20240508093002,312.08884
20240508094002,294.7379
20240508095002,312.07455
20240508100002,309.73492
20240508101002,290.96655
20240508102002,287.82898
20240508103002,302.88275
20240508104002,316.19586
20240508105002,286.9761
20240508110002,307.0709
20240508111002,306.4788
20240508112002,295.57486
20240508113002,267.9362
20240508114002,267.61914
20240508115002,269.35095
20240508120002,259.22626
20240508121002,231.41478
20240508122002,206.37083
20240508123002,179.98668
20240508124002,163.56393
20240508125002,145.65717
20240508130002,135.17993
20240508131002,126.36132
20240508132002,118.78588
20240508133002,103.720345
20240508134002,92.67562
20240508135002,82.88508
20240508140002,71.1005
20240508141002,63.499493
20240508142002,59.7317
20240508143002,51.059185
20240508144002,39.714184
20240508145002,33.260326
20240508150002,55.354305
20240508151002,50.13084
20240508152002,49.190685
20240508153002,39.43339
20240508154002,36.802074
20240508155002,23.850445
20240508160002,16.367657
20240508161002,14.67805
20240508162002,10.064006
20240508163002,10.789592
20240508164002,3.4616196
20240508165002,1.0175279
20240705090002,516.8547
20240705091002,730.72424
20240705092002,736.9886
20240705093002,846.61725
20240705094002,883.9845
20240705095002,911.33246
20240705100002,990.7238
20240705101002,988.0367
20240705102002,964.76135
20240705103002,934.1605
20240705104002,931.95087
20240705105002,932.4359
20240705110002,958.8441
20240705111002,958.03815
20240705112002,962.9051
20240705113002,948.9719
20240705114002,931.4269
20240705115002,920.64636
20240705120002,928.4693
20240705121002,921.8772
20240705122002,920.887
20240705123002,899.09766
20240705124002,881.4619
20240705125002,838.6953
20240705130002,812.105
20240705131002,801.8744
20240705132002,800.44995
20240705133002,771.06915
20240705134002,739.9593
20240705135002,693.016
20240705140002,651.126
20240705141002,598.89075
20240705142002,571.51324
20240705143002,539.3051
20240705144002,511.68185
20240705145002,449.3976
20240705150002,445.04337
20240705151002,408.2606
20240705152002,382.58743
20240705153002,356.3031
20240705154002,367.33475
20240705155002,354.35538
20240705160002,338.4665
20240705161002,337.3633
20240705162002,321.35822
20240705163002,333.15842
20240705164002,319.19125
20240705165002,298.99088
20240707090002,489.12473
20240707091002,744.37006
20240707092002,684.3164
20240707093002,763.2
20240707094002,787.9442
20240707095002,823.6632
20240707100002,878.5818
20240707101002,864.9101
20240707102002,833.38525
20240707103002,791.4434
20240707104002,783.8799
20240707105002,789.06146
20240707110002,810.6362
20240707111002,816.92676
20240707112002,821.14325
20240707113002,812.8391
20240707114002,804.70166
20240707115002,797.2823
20240707120002,808.0207
20240707121002,809.71716
20240707122002,818.25793
20240707123002,811.34326
20240707124002,802.04694
20240707125002,781.5603
20240707130002,764.13324
20240707131002,736.59784
20240707132002,710.9178
20240707133002,672.68243
20240707134002,630.3429
20240707135002,574.16315
20240707140002,532.5339
20240707141002,502.16785
20240707142002,468.30637
20240707143002,426.3723
20240707144002,396.71414
20240707145002,345.97635
20240707150002,384.41544
20240707151002,372.65466
20240707152002,355.44748
20240707153002,311.45563
20240707154002,306.86304
20240707155002,297.23264
20240707160002,281.24716
20240707161002,278.2427
20240707162002,257.90417
20240707163002,273.8937
20240707164002,245.35214
20240707165002,245.69592
20240317090003,692.11816
20240317091003,851.0247
20240317092003,821.78265
20240317093003,903.6681
20240317094003,945.0845
20240317095003,932.7124
20240317100003,971.63354
20240317101003,939.0389
20240317102003,926.6009
20240317103003,876.3916
20240317104003,893.01013
20240317105003,901.0233
20240317110003,946.5342
20240317111003,983.5442
20240317112003,981.0763
20240317113003,959.37805
20240317114003,952.0403
20240317115003,946.8698
20240317120003,955.19946
20240317121003,925.17834
20240317122003,888.91
20240317123003,832.37976
20240317124003,784.79755
20240317125003,749.5721
20240317130003,715.37445
20240317131003,674.35944
20240317132003,623.55365
20240317133003,572.8588
20240317134003,544.0389
20240317135003,499.56488
20240317140003,462.4747
20240317141003,433.59894
20240317142003,401.16953
20240317143003,360.38037
20240317144003,329.42374
20240317145003,285.14062
20240317150003,373.39606
20240317151003,326.40466
20240317152003,314.9703
20240317153003,313.34952
20240317154003,325.44263
20240317155003,309.31314
20240317160003,311.48813
20240317161003,327.03217
20240317162003,339.083
20240317163003,356.35477
20240317164003,355.43896
20240317165003,342.40344
20240414090003,536.5685
20240414091003,508.7748
20240414092003,517.31445
20240414093003,717.996
20240414094003,701.2719
20240414095003,642.9039
20240414100003,722.6467
20240414101003,716.0027
20240414102003,651.68066
20240414103003,560.6831
20240414104003,575.58185
20240414105003,631.3318
20240414110003,661.88947
20240414111003,640.40485
20240414112003,619.01166
20240414113003,566.7011
20240414114003,526.02106
20240414115003,488.5226
20240414120003,471.4871
20240414121003,450.11725
20240414122003,420.37405
20240414123003,379.04053
20240414124003,347.053
20240414125003,319.16116
20240414130003,299.5327
20240414131003,275.07986
20240414132003,252.65573
20240414133003,224.00516
20240414134003,207.7891
20240414135003,181.16452
20240414140003,163.25655
20240414141003,148.53358
20240414142003,134.4381
20240414143003,115.43929
20240414144003,101.14127
20240414145003,89.09074
20240414150003,140.22217
20240414151003,136.06125
20240414152003,135.26901
20240414153003,130.56284
20240414154003,123.778206
20240414155003,102.289116
20240414160003,103.789696
20240414161003,92.05627
20240414162003,80.26696
20240414163003,78.62127
20240414164003,78.36773
20240414165003,84.89799
20240524090003,92.91981
20240524091003,61.938564
20240524092003,118.09489
20240524093003,249.61028
20240524094003,257.75754
20240524095003,265.418
20240524100003,319.69965
20240524101003,371.77646
20240524102003,325.21613
20240524103003,255.53926
20240524104003,281.4152
20240524105003,295.26804
20240524110003,291.41797
20240524111003,258.3467
20240524112003,233.68356
20240524113003,211.95085
20240524114003,199.20366
20240524115003,179.46371
20240524120003,167.85533
20240524121003,156.70056
20240524122003,145.64197
20240524123003,131.1811
20240524124003,122.281364
20240524125003,116.341515
20240524130003,112.63444
20240524131003,106.87258
20240524132003,100.76444
20240524133003,94.785225
20240524134003,91.42634
20240524135003,87.342674
20240524140003,84.61802
20240524141003,83.283745
20240524142003,76.24737
20240524143003,68.43966
20240524144003,62.051937
20240524145003,52.783016
20240524150003,56.50195
20240524151003,40.902798
20240524152003,26.161205
20240524153003,20.82661
20240524154003,20.26347
20240524155003,16.099041
20240524160003,11.610057
20240524161003,4.54771
20240524162003,6.5046496
20240524163003,7.237041
20240524164003,14.055461
20240524165003,10.900584
20240526090003,183.45677
20240526091003,128.74484
20240526092003,242.77228
20240526093003,370.83206
20240526094003,435.09293
20240526095003,390.2416
20240526100003,405.78592
20240526101003,421.0828
20240526102003,384.3385
20240526103003,363.53046
20240526104003,388.16458
20240526105003,392.82553
20240526110003,378.3264
20240526111003,358.43597
20240526112003,353.16464
20240526113003,360.80728
20240526114003,361.4803
20240526115003,338.10092
20240526120003,328.53452
20240526121003,316.41782
20240526122003,312.9441
20240526123003,295.77667
20240526124003,293.8199
20240526125003,291.9448
