序號,答案
20240224115001,131.09895
20240224120001,132.78679
20240224121001,101.70193
20240224122001,101.45521
20240224123001,107.19146
20240224124001,94.79279
20240224125001,119.67234
20240224130001,124.78782
20240224131001,100.35783
20240224132001,61.126324
20240224133001,76.13131
20240224134001,82.30537
20240224135001,85.41598
20240224140001,72.7338
20240224141001,64.15296
20240224142001,66.450356
20240224143001,57.42732
20240224144001,59.89294
20240224145001,36.405926
20240224150001,39.93742
20240224151001,35.486706
20240224152001,47.83479
20240224153001,26.651165
20240224154001,54.128735
20240224155001,48.257412
20240224160001,20.635601
20240224161001,13.131785
20240224162001,22.890179
20240224163001,13.700725
20240224164001,20.056988
20240224165001,0.7404283
20240226090001,52.558376
20240226091001,50.889553
20240226092001,69.98362
20240226093001,61.06178
20240226094001,58.935024
20240226095001,62.49458
20240226100001,82.10059
20240226101001,69.404564
20240226102001,84.64878
20240226103001,83.214134
20240226104001,104.189415
20240226105001,93.92336
20240226110001,83.34074
20240226111001,96.05178
20240226112001,121.12661
20240226113001,113.75379
20240226114001,109.15589
20240226115001,102.34614
20240226120001,94.74372
20240226121001,95.3886
20240226122001,93.20736
20240226123001,93.21209
20240226124001,107.72874
20240226125001,92.68307
20240226130001,65.04098
20240226131001,63.67059
20240226132001,67.81957
20240226133001,59.942867
20240226134001,61.73106
20240226135001,38.926525
20240226140001,53.850063
20240226141001,46.601482
20240226142001,31.778484
20240226143001,31.749767
20240226144001,13.310069
20240226145001,14.657969
20240226150001,8.670299
20240226151001,2.6095994
20240226152001,18.930431
20240226153001,8.344676
20240226154001,1.3973192
20240226155001,8.174632
20240226160001,5.390117
20240226161001,13.292857
20240226162001,14.427775
20240226163001,0.0
20240226164001,13.56367
20240226165001,17.88557
20240327090001,87.39181
20240327091001,97.53948
20240327092001,88.36729
20240327093001,88.63354
20240327094001,84.112785
20240327095001,86.7855
20240327100001,79.64672
20240327101001,77.94424
20240327102001,84.853096
20240327103001,69.58204
20240327104001,66.02224
20240327105001,72.40722
20240327110001,75.94639
20240327111001,50.41763
20240327112001,58.710964
20240327113001,52.74426
20240327114001,48.020123
20240327115001,47.424557
20240327120001,46.578167
20240327121001,37.084637
20240327122001,29.698742
20240327123001,24.556377
20240327124001,18.92387
20240327125001,19.835339
20240327130001,14.857554
20240327131001,14.102824
20240327132001,9.289805
20240327133001,11.266917
20240327134001,8.187205
20240327135001,7.6555285
20240327140001,6.204143
20240327141001,3.7528489
20240327142001,0.0
20240327143001,2.5363877
20240327144001,0.0
20240327145001,0.0
20240327150001,0.0
20240327151001,0.0
20240327152001,0.0
20240327153001,0.0
20240327154001,3.0636094
20240327155001,11.638682
20240327160001,5.7514453
20240327161001,11.61906
20240327162001,8.480113
20240327163001,16.937572
20240327164001,20.891369
20240327165001,29.143444
20240329090001,0.0
20240329091001,110.89367
20240329092001,199.85512
20240329093001,213.7861
20240329094001,257.29233
20240329095001,210.32065
20240329100001,282.6748
20240329101001,639.01666
20240329102001,369.79974
20240329103001,566.6523
20240329104001,817.2437
20240329105001,715.9467
20240329110001,716.23206
20240329111001,843.3188
20240329112001,791.64374
20240329113001,958.67206
20240329114001,849.07684
20240329115001,890.16235
20240329120001,933.69366
20240329121001,918.30597
20240329122001,908.9308
20240329123001,848.0304
20240329124001,919.4519
20240329125001,804.7322
20240329130001,778.06635
20240329131001,700.19775
20240329132001,484.19653
20240329133001,390.17792
20240329134001,475.25162
20240329135001,371.05377
20240329140001,419.28107
20240329141001,412.7201
20240329142001,325.12936
20240329143001,255.80222
20240329144001,196.95271
20240329145001,160.92119
20240329150001,191.74913
20240329151001,11.495189
20240329152001,0.0
20240329153001,145.16801
20240329154001,0.0
20240329155001,0.0
20240329160001,0.0
20240329161001,0.0
20240329162001,0.0
20240329163001,83.55224
20240329164001,0.0
20240329165001,0.0
20240428090001,92.11602
20240428091001,185.42099
20240428092001,128.18138
20240428093001,137.80457
20240428094001,138.62039
20240428095001,102.672935
20240428100001,131.862
20240428101001,146.46265
20240428102001,135.00658
20240428103001,142.70137
20240428104001,127.73254
20240428105001,137.51993
20240428110001,129.38126
20240428111001,131.78346
20240428112001,133.46942
20240428113001,130.48708
20240428114001,136.4507
20240428115001,183.32692
20240428120001,112.02868
20240428121001,163.09207
20240428122001,204.01007
20240428123001,154.94629
20240428124001,203.19093
20240428125001,132.90779
20240428130001,164.03574
20240428131001,174.35023
20240428132001,151.22617
20240428133001,169.34065
20240428134001,135.8765
20240428135001,136.44676
20240428140001,223.8664
20240428141001,175.79951
20240428142001,88.58071
20240428143001,70.9112
20240428144001,112.530495
20240428145001,95.89753
20240428150001,93.2208
20240428151001,120.89866
20240428152001,117.17394
20240428153001,138.17368
20240428154001,80.686134
20240428155001,101.146614
20240428160001,91.20881
20240428161001,41.76919
20240428162001,59.871395
20240428163001,97.64507
20240428164001,30.578075
20240428165001,58.996
20240430090001,1015.5912
20240430091001,1191.6438
20240430092001,1094.3262
20240430093001,1187.344
20240430094001,1259.403
20240430095001,1057.13
20240430100001,1096.2042
20240430101001,1279.1243
20240430102001,1115.703
20240430103001,1509.8728
20240430104001,1218.4497
20240430105001,1304.2693
20240430110001,1547.8857
20240430111001,1491.48
20240430112001,1331.2025
20240430113001,1374.687
20240430114001,1562.3726
20240430115001,1392.0271
20240430120001,1511.2216
20240430121001,1404.1545
20240430122001,1463.5996
20240430123001,1323.7355
20240430124001,1156.225
20240430125001,1266.4917
20240430130001,1319.8555
20240430131001,1324.9756
20240430132001,842.4282
20240430133001,892.31976
20240430134001,824.7745
20240430135001,895.3214
20240430140001,848.86176
20240430141001,765.3852
20240430142001,780.4502
20240430143001,586.93256
20240430144001,359.548
20240430145001,427.1142
20240430150001,328.30386
20240430151001,384.89767
20240430152001,367.5571
20240430153001,480.40787
20240430154001,290.16428
20240430155001,377.45673
20240430160001,152.5394
20240430161001,162.53548
20240430162001,371.7373
20240430163001,196.24925
20240430164001,159.96736
20240430165001,192.96013
20240515090001,886.04816
20240515091001,889.9905
20240515092001,883.94904
20240515093001,854.7772
20240515094001,843.03766
20240515095001,779.3323
20240515100001,853.37537
20240515101001,821.3111
20240515102001,759.7792
20240515103001,845.752
20240515104001,777.6156
20240515105001,805.3798
20240515110001,826.06744
20240515111001,752.878
20240515112001,733.6878
20240515113001,755.22534
20240515114001,669.693
20240515115001,724.7617
20240515120001,571.0823
20240515121001,497.05936
20240515122001,403.65488
20240515123001,397.8706
20240515124001,455.29846
20240515125001,359.01566
20240515130001,262.856
20240515131001,302.525
20240515132001,253.29132
20240515133001,309.5617
20240515134001,202.58376
20240515135001,266.78802
20240515140001,251.59317
20240515141001,185.71924
20240515142001,18.626842
20240515143001,0.0
20240515144001,19.304272
20240515145001,0.0
20240515150001,15.029735
20240515151001,0.0
20240515152001,25.606274
20240515153001,0.0
20240515154001,0.0
20240515155001,11.88737
20240515160001,16.478924
20240515161001,120.97762
20240515162001,128.90111
20240515163001,29.780651
20240515164001,36.380047
20240515165001,149.59947
20240520090001,343.86694
20240520091001,422.22083
20240520092001,370.50162
20240520093001,330.40686
20240520094001,328.61423
20240520095001,377.37207
20240520100001,342.35153
20240520101001,314.7017
20240520102001,391.40164
20240520103001,318.05817
20240520104001,275.4297
20240520105001,273.2824
20240520110001,337.78003
20240520111001,222.57768
20240520112001,312.87323
20240520113001,246.53638
20240520114001,189.35107
20240520115001,225.627
20240520120001,250.3754
20240520121001,173.65468
20240520122001,152.7874
20240520123001,153.56427
20240520124001,147.2836
20240520125001,196.86763
20240520130001,115.14291
20240520131001,139.46648
20240520132001,51.193035
20240520133001,88.09902
20240520134001,94.69622
20240520135001,112.42518
20240520140001,141.73473
20240520141001,130.10861
20240520142001,35.017773
20240520143001,91.55488
20240520144001,66.33224
20240520145001,34.185925
20240520150001,45.557568
20240520151001,0.0
20240520152001,32.790173
20240520153001,49.379482
20240520154001,134.27614
20240520155001,112.32188
20240520160001,63.51338
20240520161001,63.47024
20240520162001,95.94804
20240520163001,85.23107
20240520164001,155.73764
20240520165001,130.37518
20240613090001,111.18577
20240613091001,103.74526
20240613092001,167.49768
20240613093001,110.46134
20240613094001,116.92452
20240613095001,57.66119
20240613100001,72.427315
20240613101001,234.654
20240613102001,52.82884
20240613103001,250.56184
20240613104001,197.95488
20240613105001,208.25409
20240613110001,176.4321
20240613111001,230.69717
20240613112001,223.87773
20240613113001,211.48643
20240613114001,146.60803
20240613115001,119.20434
20240613120001,255.59573
20240613121001,206.32878
20240613122001,239.02042
20240613123001,322.85822
20240613124001,199.79068
20240613125001,250.7147
20240613130001,347.19406
20240613131001,145.45494
20240613132001,0.0
20240613133001,39.354504
20240613134001,156.52553
20240613135001,114.37206
20240613140001,33.740124
20240613141001,64.23983
20240613142001,8.343822
20240613143001,0.31394514
20240613144001,73.98545
20240613145001,29.522778
20240613150001,4.1825976
20240613151001,0.0
20240613152001,0.0
20240613153001,0.0
20240613154001,0.0
20240613155001,0.0
20240613160001,0.0
20240613161001,0.0
20240613162001,0.0
20240613163001,0.0
20240613164001,0.0
20240613165001,0.0
20240615090001,510.3735
20240615091001,482.69644
20240615092001,507.8797
20240615093001,413.5212
20240615094001,511.0175
20240615095001,378.34842
20240615100001,438.64612
20240615101001,443.08627
20240615102001,401.8704
20240615103001,486.24106
20240615104001,411.50497
20240615105001,350.47736
20240615110001,376.85056
20240615111001,423.5168
20240615112001,461.51425
20240615113001,354.68204
20240615114001,361.18948
20240615115001,272.24545
20240615120001,311.13568
20240615121001,320.9691
20240615122001,368.08505
20240615123001,329.53522
20240615124001,331.68253
20240615125001,358.58005
20240615130001,267.8945
20240615131001,240.98451
20240615132001,141.06174
20240615133001,214.34521
20240615134001,200.48332
20240615135001,145.46935
20240615140001,146.33093
20240615141001,113.85111
20240615142001,91.1506
20240615143001,124.811134
20240615144001,126.451454
20240615145001,117.98063
20240615150001,49.184124
20240615151001,120.75141
20240615152001,23.861492
20240615153001,0.0
20240615154001,68.4157
20240615155001,13.968608
20240615160001,58.934414
20240615161001,87.9376
20240615162001,108.83088
20240615163001,49.57124
20240615164001,47.15881
20240615165001,108.49874
20240703090001,339.2364
20240703091001,452.3206
20240703092001,399.56033
20240703093001,472.59897
20240703094001,452.48218
20240703095001,380.58078
20240703100001,396.44513
20240703101001,632.48083
20240703102001,524.08496
20240703103001,535.81226
20240703104001,590.41565
20240703105001,713.74347
20240703110001,610.38574
20240703111001,628.62286
20240703112001,606.27765
20240703113001,634.24945
20240703114001,625.5139
20240703115001,690.0196
20240703120001,514.2173
20240703121001,726.99274
20240703122001,728.40546
20240703123001,596.3977
20240703124001,572.23865
20240703125001,480.3175
20240703130001,522.42773
20240703131001,535.3799
20240703132001,366.03104
20240703133001,344.34735
20240703134001,270.0722
20240703135001,243.06087
20240703140001,329.04208
20240703141001,225.04642
20240703142001,184.00784
20240703143001,16.509228
20240703144001,34.48744
20240703145001,40.543377
20240703150001,37.445843
20240703151001,59.18295
20240703152001,0.0
20240703153001,98.43311
20240703154001,0.0
20240703155001,82.61024
20240703160001,80.84225
20240703161001,0.0
20240703162001,97.64982
20240703163001,219.9623
20240703164001,52.362743
20240703165001,24.818432
20240707090001,761.55774
20240707091001,832.9363
20240707092001,795.58826
20240707093001,784.5288
20240707094001,845.12085
20240707095001,823.7484
20240707100001,710.90814
20240707101001,910.01733
20240707102001,873.2698
20240707103001,1044.1318
20240707104001,940.4792
20240707105001,932.38666
20240707110001,1005.1746
20240707111001,995.99506
20240707112001,981.1564
20240707113001,1030.2137
20240707114001,1008.4917
20240707115001,1020.93353
20240707120001,986.1366
20240707121001,972.3435
20240707122001,970.6896
20240707123001,967.32135
20240707124001,923.6993
20240707125001,932.86273
20240707130001,853.1487
20240707131001,892.7197
20240707132001,635.63617
20240707133001,687.5874
20240707134001,588.08514
20240707135001,581.85675
20240707140001,586.03973
20240707141001,516.81256
20240707142001,423.20798
20240707143001,437.80115
20240707144001,338.2767
20240707145001,305.79697
20240707150001,251.5315
20240707151001,301.85022
20240707152001,220.08488
20240707153001,224.15327
20240707154001,263.4534
20240707155001,229.31297
20240707160001,202.57451
20240707161001,104.19633
20240707162001,195.532
20240707163001,226.92233
20240707164001,88.8868
20240707165001,156.93512
20240125090002,0.0
20240125091002,0.0
20240125092002,16.853893
20240125093002,0.0
20240125094002,0.0
20240125095002,14.121928
20240125100002,0.0
20240125101002,35.622997
20240125102002,0.0
20240125103002,43.26376
20240125104002,49.367428
20240125105002,41.70434
20240125110002,29.107098
20240125111002,62.585552
20240125112002,69.07223
20240125113002,57.80044
20240125114002,45.84158
20240125115002,61.063854
20240125120002,83.56069
20240125121002,61.172024
20240125122002,67.98998
20240125123002,71.935326
20240125124002,91.25442
20240125125002,70.15104
20240125130002,62.38902
20240125131002,75.93044
20240125132002,17.808514
20240125133002,69.64187
20240125134002,53.012325
20240125135002,61.28326
20240125140002,15.60963
20240125141002,69.05262
20240125142002,36.530315
20240125143002,13.706523
20240125144002,6.5333056
20240125145002,23.403881
20240125150002,18.968182
20240125151002,0.0
20240125152002,0.0
20240125153002,10.317271
20240125154002,0.0
20240125155002,0.0
20240125160002,16.861767
20240125161002,0.0
20240125162002,20.367687
20240125163002,0.0
20240125164002,0.0
20240125165002,2.3699448
20240128090002,0.0
20240128091002,1.8506883
20240128092002,5.348308
20240128093002,5.7359424
20240128094002,8.78123
20240128095002,10.533549
20240128100002,12.780253
20240128101002,14.926982
20240128102002,15.800212
20240128103002,14.306254
20240128104002,22.565105
20240128105002,22.948833
20240128110002,19.656261
20240128111002,24.537579
20240128112002,28.47868
20240128113002,29.921764
20240128114002,28.665234
20240128115002,30.547344
20240128120002,21.346478
20240128121002,28.61433
20240128122002,23.87376
20240128123002,25.272503
20240128124002,30.434856
20240128125002,19.372845
20240128130002,16.586987
20240128131002,15.628093
20240128132002,23.292217
20240128133002,18.272167
20240128134002,17.565563
20240128135002,11.599467
20240128140002,12.937785
20240128141002,13.569652
20240128142002,8.422709
20240128143002,10.085826
20240128144002,9.139262
20240128145002,1.2713426
20240128150002,7.6959033
20240128151002,3.4924424
20240128152002,4.753368
20240128153002,2.8414414
20240128154002,0.0
20240128155002,0.0
20240128160002,9.414866
20240128161002,7.8208423
20240128162002,1.9955553
20240128163002,1.8139452
20240128164002,3.9375107
20240128165002,5.8240466
20240213090002,548.7061
20240213091002,685.28986
20240213092002,688.897
20240213093002,876.823
20240213094002,605.4441
20240213095002,495.93613
20240213100002,574.85596
20240213101002,773.1577
20240213102002,712.6388
20240213103002,766.3504
20240213104002,742.703
20240213105002,798.96075
20240213110002,709.42773
20240213111002,678.571
20240213112002,651.13727
20240213113002,573.9684
20240213114002,576.5532
20240213115002,657.4556
20240213120002,523.50006
20240213121002,566.0959
20240213122002,598.83734
20240213123002,425.79993
20240213124002,420.90744
20240213125002,369.66058
20240213130002,442.94342
20240213131002,399.457
20240213132002,113.38026
20240213133002,111.98696
20240213134002,158.14218
20240213135002,67.84112
20240213140002,200.80208
20240213141002,113.98571
20240213142002,144.22163
20240213143002,0.0
20240213144002,0.0
20240213145002,0.0
20240213150002,0.0
20240213151002,0.0
20240213152002,0.0
20240213153002,18.35188
20240213154002,0.0
20240213155002,119.02798
20240213160002,0.0
20240213161002,16.619732
20240213162002,23.12675
20240213163002,70.16465
20240213164002,0.0
20240213165002,37.97993
20240226090002,48.779293
20240226091002,38.458996
20240226092002,59.141613
20240226093002,53.06062
20240226094002,60.597424
20240226095002,57.767467
20240226100002,69.62
20240226101002,72.72883
20240226102002,79.405785
20240226103002,85.50805
20240226104002,105.445854
20240226105002,94.2803
20240226110002,83.39016
20240226111002,90.14788
20240226112002,123.17614
20240226113002,109.45469
20240226114002,104.71528
20240226115002,99.7546
20240226120002,88.440605
20240226121002,98.63946
20240226122002,88.56722
20240226123002,102.18458
20240226124002,108.13288
20240226125002,96.63148
20240226130002,67.02355
20240226131002,73.223656
20240226132002,73.38566
20240226133002,62.178997
20240226134002,63.919994
20240226135002,39.29948
20240226140002,52.418133
20240226141002,48.209988
20240226142002,38.800854
20240226143002,36.5193
20240226144002,16.584545
20240226145002,22.551342
20240226150002,15.939708
20240226151002,1.7291063
20240226152002,10.147105
20240226153002,14.589335
20240226154002,0.0
20240226155002,0.0
20240226160002,4.851421
20240226161002,9.468944
20240226162002,11.7786665
20240226163002,0.0
20240226164002,10.025828
20240226165002,17.686077
20240319090002,7.853435
20240319091002,6.075359
20240319092002,12.457438
20240319093002,9.808848
20240319094002,7.620067
20240319095002,7.490978
20240319100002,9.986644
20240319101002,12.390758
20240319102002,12.678142
20240319103002,12.161235
20240319104002,15.291209
20240319105002,14.375926
20240319110002,18.136425
20240319111002,13.918895
20240319112002,16.063305
20240319113002,15.254405
20240319114002,15.131572
20240319115002,17.085644
20240319120002,14.209483
20240319121002,14.284312
20240319122002,17.462048
20240319123002,9.741313
20240319124002,12.619853
20240319125002,13.745524
20240319130002,14.336223
20240319131002,13.38502
20240319132002,11.90919
20240319133002,11.602824
20240319134002,11.547923
20240319135002,6.8164783
20240319140002,9.898112
20240319141002,7.423412
20240319142002,9.907054
20240319143002,9.004985
20240319144002,1.5682787
20240319145002,4.48051
20240319150002,3.3606675
20240319151002,5.3022265
20240319152002,4.480968
20240319153002,1.705211
20240319154002,3.996135
20240319155002,7.400188
20240319160002,4.095073
20240319161002,4.236797
20240319162002,2.3237717
20240319163002,3.9002182
20240319164002,6.231609
20240319165002,4.0683703
20240427090002,74.205894
20240427091002,96.73794
20240427092002,80.6359
20240427093002,87.975624
20240427094002,70.79337
20240427095002,74.35175
20240427100002,76.45994
20240427101002,76.01267
20240427102002,89.212
20240427103002,73.08846
20240427104002,78.38099
20240427105002,87.68517
20240427110002,71.905235
20240427111002,77.18931
20240427112002,91.676735
20240427113002,67.498024
20240427114002,55.314648
20240427115002,72.67094
20240427120002,70.748405
20240427121002,53.536083
20240427122002,73.16505
20240427123002,49.543224
20240427124002,58.796124
20240427125002,51.621517
20240427130002,47.64059
20240427131002,51.91627
20240427132002,30.319073
20240427133002,39.375835
20240427134002,26.36082
20240427135002,35.171337
20240427140002,41.071163
20240427141002,42.086483
20240427142002,25.437511
20240427143002,11.456157
20240427144002,14.678264
20240427145002,21.683117
20240427150002,11.09489
20240427151002,3.9280198
20240427152002,5.8167834
20240427153002,13.736278
20240427154002,19.954998
20240427155002,29.267315
20240427160002,9.731822
20240427161002,17.251232
20240427162002,26.216778
20240427163002,5.435497
20240427164002,22.326122
20240427165002,19.701397
20240508090002,244.52702
20240508091002,383.53915
20240508092002,321.25247
20240508093002,289.96912
20240508094002,374.63098
20240508095002,397.8427
20240508100002,312.3249
20240508101002,456.24466
20240508102002,465.01062
20240508103002,374.08453
20240508104002,367.09888
20240508105002,471.9905
20240508110002,396.07996
20240508111002,525.85535
20240508112002,439.45468
20240508113002,430.04456
20240508114002,432.75256
20240508115002,440.51346
20240508120002,348.68158
20240508121002,419.81012
20240508122002,331.69455
20240508123002,321.38925
20240508124002,360.12567
20240508125002,257.65665
20240508130002,98.56542
20240508131002,194.64189
20240508132002,88.064674
20240508133002,253.5372
20240508134002,57.818172
20240508135002,7.8124194
20240508140002,138.84142
20240508141002,91.781715
20240508142002,15.318278
20240508143002,0.0
20240508144002,0.0
20240508145002,0.0
20240508150002,0.0
20240508151002,0.0
20240508152002,0.0
20240508153002,0.0
20240508154002,41.022655
20240508155002,111.78254
20240508160002,0.0
20240508161002,0.0
20240508162002,159.65594
20240508163002,0.0
20240508164002,32.84425
20240508165002,0.0
20240705090002,499.5997
20240705091002,655.16486
20240705092002,669.8895
20240705093002,743.3689
20240705094002,647.02026
20240705095002,681.4228
20240705100002,807.0667
20240705101002,728.02765
20240705102002,656.9384
20240705103002,809.25134
20240705104002,820.62134
20240705105002,832.5941
20240705110002,932.5846
20240705111002,978.62604
20240705112002,978.28265
20240705113002,863.60785
20240705114002,1044.9172
20240705115002,935.9793
20240705120002,1034.5005
20240705121002,895.1877
20240705122002,1178.7144
20240705123002,869.64136
20240705124002,854.17957
20240705125002,873.05585
20240705130002,1011.9816
20240705131002,845.1998
20240705132002,703.1172
20240705133002,736.768
20240705134002,709.2563
20240705135002,727.07635
20240705140002,596.24713
20240705141002,685.384
20240705142002,710.6541
20240705143002,575.7491
20240705144002,338.46777
20240705145002,349.44736
20240705150002,227.18831
20240705151002,359.96924
20240705152002,444.40262
20240705153002,323.33585
20240705154002,280.31372
20240705155002,311.23483
20240705160002,155.7576
20240705161002,283.7497
20240705162002,246.47797
20240705163002,112.695366
20240705164002,213.2767
20240705165002,216.66913
20240707090002,459.23987
20240707091002,572.6945
20240707092002,580.93713
20240707093002,512.6836
20240707094002,600.49084
20240707095002,686.8343
20240707100002,672.2556
20240707101002,646.5406
20240707102002,706.7099
20240707103002,771.0817
20240707104002,810.83185
20240707105002,766.5284
20240707110002,798.68744
20240707111002,857.22705
20240707112002,953.6156
20240707113002,915.19666
20240707114002,941.703
20240707115002,888.2909
20240707120002,872.07495
20240707121002,926.8214
20240707122002,1004.4401
20240707123002,846.12463
20240707124002,932.78986
20240707125002,882.6168
20240707130002,872.58527
20240707131002,898.5754
20240707132002,746.3091
20240707133002,711.6868
20240707134002,700.64166
20240707135002,640.62744
20240707140002,668.39185
20240707141002,638.3759
20240707142002,481.37927
20240707143002,596.9017
20240707144002,463.15677
20240707145002,375.2273
20240707150002,282.41663
20240707151002,347.8831
20240707152002,268.0278
20240707153002,249.76506
20240707154002,266.79385
20240707155002,285.28882
20240707160002,263.50095
20240707161002,224.30054
20240707162002,212.73302
20240707163002,213.60199
20240707164002,193.57933
20240707165002,265.8836
20240317090003,1134.7518
20240317091003,1436.6233
20240317092003,1367.8934
20240317093003,1328.7739
20240317094003,1269.6119
20240317095003,1249.9324
20240317100003,1475.0687
20240317101003,1581.6298
20240317102003,1383.3998
20240317103003,1478.2347
20240317104003,1351.8873
20240317105003,1419.9569
20240317110003,1620.4102
20240317111003,1738.7069
20240317112003,1831.3838
20240317113003,1720.1338
20240317114003,1546.3724
20240317115003,1784.2899
20240317120003,1484.8531
20240317121003,1290.3087
20240317122003,1550.2026
20240317123003,1453.1748
20240317124003,1547.4254
20240317125003,1523.3137
20240317130003,1101.926
20240317131003,1118.7756
20240317132003,879.7183
20240317133003,954.51044
20240317134003,749.8873
20240317135003,913.80084
20240317140003,756.46606
20240317141003,837.3222
20240317142003,406.19037
20240317143003,295.68472
20240317144003,385.628
20240317145003,272.23624
20240317150003,146.76541
20240317151003,0.0
20240317152003,46.849377
20240317153003,44.03639
20240317154003,141.22794
20240317155003,0.0
20240317160003,78.50971
20240317161003,0.0
20240317162003,420.23795
20240317163003,0.0
20240317164003,151.38557
20240317165003,141.07962
20240414090003,888.04846
20240414091003,696.2763
20240414092003,899.3314
20240414093003,794.6612
20240414094003,734.2471
20240414095003,679.66437
20240414100003,649.8708
20240414101003,865.9734
20240414102003,728.6395
20240414103003,932.86487
20240414104003,789.05054
20240414105003,793.4698
20240414110003,709.33466
20240414111003,797.97345
20240414112003,800.6715
20240414113003,785.9596
20240414114003,646.84534
20240414115003,717.5001
20240414120003,628.00415
20240414121003,636.1465
20240414122003,506.86584
20240414123003,601.2925
20240414124003,644.8384
20240414125003,488.46286
20240414130003,398.74133
20240414131003,391.13184
20240414132003,106.492226
20240414133003,249.81245
20240414134003,274.82553
20240414135003,182.18755
20240414140003,119.66045
20240414141003,201.44937
20240414142003,41.916897
20240414143003,0.0
20240414144003,0.0
20240414145003,37.83311
20240414150003,38.55235
20240414151003,0.0
20240414152003,0.0
20240414153003,57.45109
20240414154003,0.0
20240414155003,0.0
20240414160003,168.5842
20240414161003,0.0
20240414162003,220.06975
20240414163003,40.50828
20240414164003,101.55584
20240414165003,90.068855
20240524090003,99.071785
20240524091003,87.681816
20240524092003,108.70513
20240524093003,95.436775
20240524094003,89.03785
20240524095003,79.881615
20240524100003,110.363976
20240524101003,105.62902
20240524102003,90.21676
20240524103003,70.01911
20240524104003,81.72295
20240524105003,94.74079
20240524110003,93.540535
20240524111003,94.24987
20240524112003,89.70307
20240524113003,75.06777
20240524114003,64.547325
20240524115003,46.894024
20240524120003,54.65254
20240524121003,45.69334
20240524122003,76.37086
20240524123003,30.81541
20240524124003,42.092495
20240524125003,28.775341
20240524130003,37.240124
20240524131003,30.832531
20240524132003,26.028759
20240524133003,26.059612
20240524134003,43.293743
20240524135003,20.760235
20240524140003,10.309062
20240524141003,36.142284
20240524142003,8.367351
20240524143003,0.0
20240524144003,3.4028733
20240524145003,15.168193
20240524150003,8.23112
20240524151003,0.0
20240524152003,0.0
20240524153003,0.0
20240524154003,0.0
20240524155003,4.236156
20240524160003,24.199627
20240524161003,15.458262
20240524162003,10.156138
20240524163003,26.427624
20240524164003,32.421062
20240524165003,28.691326
20240526090003,128.69992
20240526091003,152.60524
20240526092003,156.15195
20240526093003,245.30545
20240526094003,154.55763
20240526095003,268.75693
20240526100003,255.83737
20240526101003,226.97122
20240526102003,199.00131
20240526103003,272.7873
20240526104003,278.12396
20240526105003,197.5033
20240526110003,241.88968
20240526111003,207.48438
20240526112003,208.46175
20240526113003,283.81985
20240526114003,310.30447
20240526115003,233.71143
20240526120003,269.56512
20240526121003,213.11139
20240526122003,189.35318
20240526123003,198.7631
20240526124003,238.8988
20240526125003,287.04794
