序號,答案
20240613121001,204.04114
20240613122001,205.90787
20240613123001,224.84
20240613124001,179.6336
20240613125001,208.81113
20240613130001,163.10043
20240613131001,168.8475
20240613132001,195.14395
20240613133001,162.764
20240613134001,103.10363
20240613135001,110.739494
20240613140001,69.39416
20240613141001,68.116356
20240613142001,11.718272
20240613143001,22.319378
20240613144001,0.0
20240613145001,0.0
20240613150001,0.0
20240613151001,0.0
20240613152001,0.0
20240613153001,0.0
20240613154001,0.0
20240613155001,0.0
20240613160001,0.0
20240613161001,0.0
20240613162001,0.0
20240613163001,0.0
20240613164001,0.0
20240613165001,0.0
20240615090001,112.08782
20240615091001,68.00909
20240615092001,142.1863
20240615093001,100.49029
20240615094001,135.74046
20240615095001,103.096886
20240615100001,96.017555
20240615101001,51.065853
20240615102001,159.51086
20240615103001,66.34731
20240615104001,137.62773
20240615105001,58.097607
20240615110001,166.53513
20240615111001,141.29787
20240615112001,151.81946
20240615113001,179.54901
20240615114001,189.75137
20240615115001,200.74496
20240615120001,184.97736
20240615121001,190.60034
20240615122001,225.90483
20240615123001,226.64165
20240615124001,176.3744
20240615125001,185.98685
20240615130001,161.32674
20240615131001,217.27094
20240615132001,190.56644
20240615133001,178.26173
20240615134001,163.94925
20240615135001,137.32578
20240615140001,113.492424
20240615141001,102.68749
20240615142001,63.59271
20240615143001,76.84406
20240615144001,77.994804
20240615145001,43.00697
20240615150001,0.0
20240615151001,0.0
20240615152001,0.0
20240615153001,0.0
20240615154001,0.0
20240615155001,0.0
20240615160001,0.0
20240615161001,0.0
20240615162001,0.0
20240615163001,0.0
20240615164001,0.0
20240615165001,0.0
20240703090001,698.81384
20240703091001,820.87994
20240703092001,971.74854
20240703093001,1074.9188
20240703094001,911.8912
20240703095001,1134.0931
20240703100001,833.40204
20240703101001,791.30286
20240703102001,1026.3376
20240703103001,988.50793
20240703104001,1177.2957
20240703105001,833.4751
20240703110001,1099.6378
20240703111001,1042.9442
20240703112001,958.1834
20240703113001,1130.0522
20240703114001,1098.53
20240703115001,951.3909
20240703120001,1030.9923
20240703121001,1140.9574
20240703122001,903.2974
20240703123001,1031.4434
20240703124001,908.5185
20240703125001,978.6811
20240703130001,836.7911
20240703131001,814.45715
20240703132001,965.4298
20240703133001,784.80457
20240703134001,931.21533
20240703135001,612.47675
20240703140001,650.4504
20240703141001,498.6844
20240703142001,411.23645
20240703143001,447.87772
20240703144001,412.93646
20240703145001,226.00275
20240703150001,70.96523
20240703151001,28.916088
20240703152001,0.0
20240703153001,116.56373
20240703154001,36.98524
20240703155001,13.575694
20240703160001,12.635173
20240703161001,0.0
20240703162001,0.0
20240703163001,21.029675
20240703164001,111.345085
20240703165001,0.0
20240707090001,356.23373
20240707091001,314.19522
20240707092001,325.77213
20240707093001,239.7158
20240707094001,489.71988
20240707095001,409.884
20240707100001,341.24142
20240707101001,430.56763
20240707102001,566.02515
20240707103001,441.53098
20240707104001,393.94476
20240707105001,435.07123
20240707110001,589.4248
20240707111001,564.1038
20240707112001,644.7375
20240707113001,660.69586
20240707114001,789.2443
20240707115001,865.7715
20240707120001,692.28064
20240707121001,427.93015
20240707122001,644.4566
20240707123001,882.8179
20240707124001,683.58606
20240707125001,670.19403
20240707130001,710.0238
20240707131001,609.09045
20240707132001,619.8007
20240707133001,581.015
20240707134001,674.6263
20240707135001,474.14865
20240707140001,335.35098
20240707141001,335.4162
20240707142001,277.96478
20240707143001,334.13068
20240707144001,189.00233
20240707145001,164.3644
20240707150001,82.525505
20240707151001,154.2544
20240707152001,0.0
20240707153001,81.617226
20240707154001,0.0
20240707155001,96.18185
20240707160001,0.0
20240707161001,0.0
20240707162001,0.0
20240707163001,0.0
20240707164001,5.939983
20240707165001,0.0
20240125090002,0.0
20240125091002,155.29704
20240125092002,170.58876
20240125093002,195.40228
20240125094002,177.53255
20240125095002,68.69059
20240125100002,0.0
20240125101002,0.0
20240125102002,222.10017
20240125103002,0.0
20240125104002,75.42585
20240125105002,29.689587
20240125110002,215.21635
20240125111002,318.4777
20240125112002,292.4111
20240125113002,655.87463
20240125114002,448.19287
20240125115002,553.9211
20240125120002,614.7015
20240125121002,844.3981
20240125122002,816.7207
20240125123002,843.34265
20240125124002,778.4959
20240125125002,1120.0022
20240125130002,751.0376
20240125131002,837.16254
20240125132002,942.2795
20240125133002,705.5201
20240125134002,667.49066
20240125135002,371.93814
20240125140002,446.7408
20240125141002,327.83743
20240125142002,146.98338
20240125143002,195.92918
20240125144002,129.65338
20240125145002,0.0
20240125150002,0.0
20240125151002,0.0
20240125152002,0.0
20240125153002,0.0
20240125154002,14.4270735
20240125155002,0.0
20240125160002,0.0
20240125161002,0.0
20240125162002,0.0
20240125163002,0.0
20240125164002,0.0
20240125165002,0.0
20240128090002,248.05109
20240128091002,235.64673
20240128092002,417.49414
20240128093002,233.15575
20240128094002,229.83647
20240128095002,223.36787
20240128100002,221.85114
20240128101002,0.0
20240128102002,193.47032
20240128103002,46.077557
20240128104002,38.77177
20240128105002,35.67149
20240128110002,130.04437
20240128111002,216.16943
20240128112002,141.54874
20240128113002,273.1514
20240128114002,274.08957
20240128115002,392.94778
20240128120002,296.61298
20240128121002,296.9858
20240128122002,489.43848
20240128123002,481.24356
20240128124002,403.7414
20240128125002,538.31647
20240128130002,402.46274
20240128131002,428.40097
20240128132002,576.5991
20240128133002,444.47284
20240128134002,687.21967
20240128135002,211.32309
20240128140002,407.9828
20240128141002,122.41389
20240128142002,188.5635
20240128143002,157.58577
20240128144002,98.17329
20240128145002,0.0
20240128150002,0.0
20240128151002,0.0
20240128152002,0.0
20240128153002,0.0
20240128154002,85.35288
20240128155002,82.57026
20240128160002,20.376934
20240128161002,0.0
20240128162002,0.0
20240128163002,0.0
20240128164002,0.0
20240128165002,0.0
20240213090002,224.69257
20240213091002,465.68646
20240213092002,642.1796
20240213093002,363.29913
20240213094002,691.54315
20240213095002,619.36523
20240213100002,561.2958
20240213101002,484.274
20240213102002,710.0914
20240213103002,531.8399
20240213104002,543.76556
20240213105002,331.60605
20240213110002,657.01215
20240213111002,731.3436
20240213112002,816.11255
20240213113002,857.6479
20240213114002,883.61896
20240213115002,1102.2415
20240213120002,1132.7181
20240213121002,1011.2621
20240213122002,1319.6498
20240213123002,1219.415
20240213124002,1152.2242
20240213125002,1180.7379
20240213130002,957.79144
20240213131002,1198.5614
20240213132002,1077.1107
20240213133002,807.6255
20240213134002,912.3346
20240213135002,675.01556
20240213140002,853.4509
20240213141002,570.331
20240213142002,553.12354
20240213143002,416.8028
20240213144002,405.03357
20240213145002,366.6845
20240213150002,349.07855
20240213151002,159.28188
20240213152002,0.0
20240213153002,52.917553
20240213154002,0.0
20240213155002,0.0
20240213160002,0.0
20240213161002,0.0
20240213162002,0.0
20240213163002,0.0
20240213164002,0.0
20240213165002,0.0
20240226090002,312.3393
20240226091002,764.47845
20240226092002,727.3139
20240226093002,506.33997
20240226094002,436.2792
20240226095002,617.1105
20240226100002,469.1437
20240226101002,379.66367
20240226102002,495.84775
20240226103002,428.1271
20240226104002,441.02036
20240226105002,157.36447
20240226110002,460.56277
20240226111002,284.95877
20240226112002,261.5267
20240226113002,390.89764
20240226114002,405.1845
20240226115002,564.88586
20240226120002,478.33807
20240226121002,587.25494
20240226122002,796.5594
20240226123002,792.3148
20240226124002,843.3163
20240226125002,1236.4791
20240226130002,771.8386
20240226131002,862.763
20240226132002,903.9421
20240226133002,672.2074
20240226134002,815.1199
20240226135002,306.21988
20240226140002,19.04469
20240226141002,0.0
20240226142002,0.0
20240226143002,0.0
20240226144002,0.0
20240226145002,0.0
20240226150002,0.0
20240226151002,0.0
20240226152002,0.0
20240226153002,0.0
20240226154002,227.40286
20240226155002,313.6401
20240226160002,300.91266
20240226161002,0.0
20240226162002,0.0
20240226163002,0.0
20240226164002,0.0
20240226165002,0.0
20240319090002,388.36948
20240319091002,527.21686
20240319092002,672.69446
20240319093002,387.90417
20240319094002,606.7213
20240319095002,529.4412
20240319100002,436.88162
20240319101002,246.84116
20240319102002,410.7172
20240319103002,192.0967
20240319104002,362.97305
20240319105002,144.10168
20240319110002,274.80942
20240319111002,325.93805
20240319112002,385.16766
20240319113002,535.1799
20240319114002,395.9439
20240319115002,454.58475
20240319120002,481.64038
20240319121002,533.1638
20240319122002,482.98575
20240319123002,486.6172
20240319124002,501.27917
20240319125002,496.263
20240319130002,516.49164
20240319131002,554.83344
20240319132002,596.3788
20240319133002,529.69836
20240319134002,528.14355
20240319135002,304.81668
20240319140002,324.94684
20240319141002,210.65807
20240319142002,102.7313
20240319143002,110.49001
20240319144002,95.9226
20240319145002,60.012096
20240319150002,0.0
20240319151002,0.0
20240319152002,0.0
20240319153002,0.0
20240319154002,0.0
20240319155002,0.0
20240319160002,0.0
20240319161002,0.0
20240319162002,0.0
20240319163002,0.0
20240319164002,0.0
20240319165002,0.0
20240427090002,255.6444
20240427091002,338.257
20240427092002,542.8001
20240427093002,308.92514
20240427094002,252.01054
20240427095002,350.78625
20240427100002,265.54495
20240427101002,145.62032
20240427102002,326.6365
20240427103002,105.05671
20240427104002,278.3591
20240427105002,181.02094
20240427110002,332.23688
20240427111002,344.85846
20240427112002,339.5108
20240427113002,606.5564
20240427114002,449.2154
20240427115002,485.03217
20240427120002,451.23935
20240427121002,590.1409
20240427122002,447.91492
20240427123002,489.55582
20240427124002,465.44226
20240427125002,634.29663
20240427130002,516.9064
20240427131002,603.5888
20240427132002,629.04486
20240427133002,584.89575
20240427134002,538.6137
20240427135002,270.54752
20240427140002,300.44443
20240427141002,176.70335
20240427142002,62.834087
20240427143002,198.33784
20240427144002,154.93756
20240427145002,0.0
20240427150002,0.0
20240427151002,0.0
20240427152002,0.0
20240427153002,0.0
20240427154002,26.700573
20240427155002,95.43272
20240427160002,16.223553
20240427161002,0.0
20240427162002,0.0
20240427163002,0.0
20240427164002,0.0
20240427165002,0.0
20240508090002,19.332958
20240508091002,0.0
20240508092002,0.0
20240508093002,16.403606
20240508094002,244.3037
20240508095002,113.811516
20240508100002,54.06628
20240508101002,106.25744
20240508102002,324.75558
20240508103002,157.43074
20240508104002,226.33862
20240508105002,146.8045
20240508110002,383.203
20240508111002,269.05853
20240508112002,425.24323
20240508113002,679.7475
20240508114002,745.1905
20240508115002,635.1332
20240508120002,613.7658
20240508121002,370.1316
20240508122002,686.51013
20240508123002,946.59357
20240508124002,627.0109
20240508125002,681.34344
20240508130002,700.762
20240508131002,598.4201
20240508132002,569.5538
20240508133002,702.8342
20240508134002,1103.7902
20240508135002,451.44305
20240508140002,403.76917
20240508141002,481.56668
20240508142002,467.6657
20240508143002,348.69897
20240508144002,293.90735
20240508145002,232.44312
20240508150002,65.234184
20240508151002,0.0
20240508152002,0.0
20240508153002,0.0
20240508154002,0.0
20240508155002,0.0
20240508160002,0.0
20240508161002,0.0
20240508162002,0.0
20240508163002,0.0
20240508164002,0.0
20240508165002,0.0
20240705090002,720.7922
20240705091002,747.8549
20240705092002,725.3658
20240705093002,841.5762
20240705094002,923.9743
20240705095002,797.2593
20240705100002,740.9738
20240705101002,811.4332
20240705102002,1054.2878
20240705103002,814.73486
20240705104002,907.72003
20240705105002,793.7288
20240705110002,1091.4926
20240705111002,988.24866
20240705112002,972.91376
20240705113002,1123.1555
20240705114002,983.9175
20240705115002,1126.3187
20240705120002,1015.16925
20240705121002,911.2085
20240705122002,826.31915
20240705123002,931.2434
20240705124002,874.84546
20240705125002,957.8037
20240705130002,750.1496
20240705131002,690.4746
20240705132002,756.662
20240705133002,613.5874
20240705134002,612.6196
20240705135002,443.20462
20240705140002,427.59244
20240705141002,281.97626
20240705142002,108.11733
20240705143002,213.48482
20240705144002,152.67546
20240705145002,0.0
20240705150002,0.0
20240705151002,0.0
20240705152002,0.0
20240705153002,0.0
20240705154002,0.0
20240705155002,0.0
20240705160002,0.0
20240705161002,0.0
20240705162002,0.0
20240705163002,13.913157
20240705164002,29.924328
20240705165002,0.0
20240707090002,479.85922
20240707091002,538.5612
20240707092002,518.926
20240707093002,493.9676
20240707094002,607.7711
20240707095002,624.1958
20240707100002,491.68207
20240707101002,627.13306
20240707102002,746.4317
20240707103002,635.809
20240707104002,579.86884
20240707105002,709.4751
20240707110002,738.6797
20240707111002,775.9043
20240707112002,832.22833
20240707113002,917.3466
20240707114002,930.62933
20240707115002,1088.0475
20240707120002,850.8764
20240707121002,623.5436
20240707122002,772.417
20240707123002,1050.5691
20240707124002,797.3858
20240707125002,834.78015
20240707130002,842.3697
20240707131002,724.3076
20240707132002,748.26465
20240707133002,689.5353
20240707134002,691.7954
20240707135002,526.49646
20240707140002,426.22412
20240707141002,401.32858
20240707142002,238.77037
20240707143002,390.39688
20240707144002,278.6006
20240707145002,166.12862
20240707150002,132.30032
20240707151002,170.8209
20240707152002,19.08308
20240707153002,156.97592
20240707154002,45.54681
20240707155002,135.62776
20240707160002,0.0
20240707161002,0.0
20240707162002,0.0
20240707163002,0.0
20240707164002,92.799126
20240707165002,0.0
20240317090003,354.44672
20240317091003,358.19403
20240317092003,453.5611
20240317093003,395.56403
20240317094003,535.6385
20240317095003,492.84488
20240317100003,422.31998
20240317101003,263.5377
20240317102003,410.0372
20240317103003,265.3191
20240317104003,350.9714
20240317105003,283.18365
20240317110003,460.9421
20240317111003,551.11456
20240317112003,622.05505
20240317113003,577.2604
20240317114003,639.5417
20240317115003,779.1016
20240317120003,667.29834
20240317121003,599.5127
20240317122003,718.6607
20240317123003,858.6969
20240317124003,736.9612
20240317125003,687.44183
20240317130003,544.536
20240317131003,698.562
20240317132003,659.166
20240317133003,547.93787
20240317134003,389.24512
20240317135003,462.15356
20240317140003,429.37485
20240317141003,298.3823
20240317142003,228.26855
20240317143003,205.95721
20240317144003,220.87694
20240317145003,137.7838
20240317150003,0.0
20240317151003,13.611918
20240317152003,0.0
20240317153003,5.1094775
20240317154003,0.0
20240317155003,0.0
20240317160003,0.0
20240317161003,0.0
20240317162003,0.0
20240317163003,0.0
20240317164003,32.15022
20240317165003,0.0
20240414090003,1087.2467
20240414091003,1196.7916
20240414092003,1462.9834
20240414093003,1230.5619
20240414094003,1324.1451
20240414095003,1409.3276
20240414100003,1222.5686
20240414101003,975.7177
20240414102003,1273.585
20240414103003,1100.5795
20240414104003,1228.2095
20240414105003,1184.4481
20240414110003,1186.2852
20240414111003,1225.0779
20240414112003,1340.5842
20240414113003,1344.106
20240414114003,1270.0929
20240414115003,1536.1661
20240414120003,1421.5698
20240414121003,1462.0366
20240414122003,1360.8804
20240414123003,1446.6097
20240414124003,1243.6932
20240414125003,1163.505
20240414130003,1138.7999
20240414131003,1352.5406
20240414132003,1327.0587
20240414133003,1063.3552
20240414134003,943.4812
20240414135003,892.4387
20240414140003,817.80786
20240414141003,663.7811
20240414142003,669.0546
20240414143003,664.1044
20240414144003,649.2717
20240414145003,521.4335
20240414150003,329.10776
20240414151003,319.81528
20240414152003,311.05325
20240414153003,395.11322
20240414154003,97.58202
20240414155003,320.4332
20240414160003,222.78485
20240414161003,254.41562
20240414162003,254.75215
20240414163003,137.01277
20240414164003,409.98972
20240414165003,65.782265
20240524090003,232.20268
20240524091003,215.58961
20240524092003,448.02213
20240524093003,218.35915
20240524094003,187.7243
20240524095003,286.34537
20240524100003,127.6562
20240524101003,21.605633
20240524102003,233.84274
20240524103003,91.39629
20240524104003,150.22435
20240524105003,89.4629
20240524110003,229.18962
20240524111003,208.481
20240524112003,222.59377
20240524113003,464.45755
20240524114003,315.73492
20240524115003,422.64456
20240524120003,299.41116
20240524121003,393.14963
20240524122003,328.418
20240524123003,315.28214
20240524124003,342.99387
20240524125003,376.00293
20240524130003,358.3775
20240524131003,361.5996
20240524132003,363.5799
20240524133003,400.90787
20240524134003,387.17004
20240524135003,188.86758
20240524140003,181.78906
20240524141003,85.76136
20240524142003,31.757183
20240524143003,139.01595
20240524144003,92.6807
20240524145003,0.0
20240524150003,0.0
20240524151003,0.0
20240524152003,0.0
20240524153003,0.0
20240524154003,33.64198
20240524155003,64.47314
20240524160003,0.0
20240524161003,0.0
20240524162003,0.0
20240524163003,0.0
20240524164003,0.0
20240524165003,0.0
20240526090003,212.60568
20240526091003,265.1845
20240526092003,327.51016
20240526093003,207.25394
20240526094003,183.2849
20240526095003,274.97067
20240526100003,202.70218
20240526101003,61.863247
20240526102003,232.07051
20240526103003,248.22124
20240526104003,95.62635
20240526105003,140.35126
20240526110003,204.27748
20240526111003,230.53258
20240526112003,155.98859
20240526113003,149.09735
20240526114003,239.20319
20240526115003,258.65042
20240526120003,127.60255
20240526121003,148.54213
20240526122003,251.20511
20240526123003,300.1878
20240526124003,248.52379
20240526125003,206.68195
20240526130003,261.78598
20240526131003,226.79008
20240526132003,288.71484
20240526133003,268.3836
20240526134003,318.0362
20240526135003,111.485466
20240526140003,169.09184
20240526141003,24.176159
20240526142003,54.483074
20240526143003,83.29998
20240526144003,6.5147815
20240526145003,0.0
20240526150003,0.0
20240526151003,0.0
20240526152003,0.0
20240526153003,0.0
20240526154003,16.736614
20240526155003,67.93589
20240526160003,0.0
20240526161003,0.0
